序號,統一編號,公司名稱,公司所在地,代表人,資本額,核准設立日期
2991,54319313,鈺樓國際開發有限公司,臺北市萬華區萬大路470巷1號2樓,丁進丁,10000000,1020507
2992,54319329,瘋彩五千股份有限公司,臺北市大安區仁愛路3段28之3號,韓臺玉,600000,1020507
2993,54319334,山海大地實業有限公司,臺北市中山區新生北路2段60巷10號,王丕文,300000,1020507
2994,54319340,舒媞時尚國際有限公司,臺北市大安區忠孝東路4段250號3樓,高瑜均,3000000,1020507
2995,54319355,晟瑗企業有限公司,臺北市中正區羅斯福路4段136巷1弄7號,安恆璇,2800000,1020501
2996,54319361,大豐百貨股份有限公司,臺北市大安區復興南路1段283號11樓,羅尉瑄,1000000,1020507
2997,54319382,花食間有限公司,臺北市松山區敦化北路50巷21號1樓,施以方,500000,1020507
2998,54319398,東漾餐飲有限公司,臺北市大安區仁愛路4段408巷23號,戴其泉,3000000,1020507
2999,54319405,上海廣告有限公司,臺北市中正區北平東路20號3樓,劉佳瑩,7000000,1020507
3000,54319411,欣晶工程有限公司,臺北市中山區林森北路413號10樓之12,資三德,3000000,1020507
3001,54319427,德葳有限公司,臺北市信義區光復南路495號2樓之1,詹曉芳,5000000,1020507
3002,54319432,星沃傳媒有限公司,臺北市內湖區內湖路1段691巷3號6樓,彭建森,3000000,1020507
3003,54319453,璞嘉投資有限公司,臺北市中山區長春路215號3樓,黃姿敏,2000000,1020507
3004,54319469,海納川資產開發股份有限公司,臺北市大同區太原路197號1樓,張煥奇,10000000,1020507
3005,54319475,德利貿易有限公司,臺北市內湖區成功路4段294巷5號3樓,徐宜生,5000000,1020507
3006,54319480,耀芯科技有限公司,臺北市大同區華陰街227巷7號,盧信睿,5000000,1020508
3007,54319496,時尚伊人國際有限公司,臺北市內湖區瑞光路478巷18弄34號2樓,張苡暄,250000,1020507
3008,54319502,心甜實業有限公司,臺北市大安區復興南路1段92之1號,曾淨宜,500000,1020507
3009,54319518,仲達資產管理股份有限公司,臺北市大同區長安西路150號10樓之1,吳承燁,5000000,1020508
3010,54319524,安妮投資有限公司,臺北市內湖區文湖街2號8樓,張靜芬,2000000,1020507
3011,54319539,康合有限公司,臺北市士林區德行東路190巷5號1樓,張先康,1000000,1020507
3012,54319545,有發工程開發有限公司,臺北市南港區忠孝東路6段394號3樓,賴柏全,2000000,1020507
3013,54319550,力邁有限公司,臺北市中正區濟南路2段47之1號1樓,陳繐萱,29000000,1020507
3014,54319566,台灣佳萊實業有限公司,臺北市大安區忠孝東路4段230號4樓,譚中原,2000000,1020507
3015,54319572,鼎盟科技有限公司,臺北市松山區八德路3段2號4樓之4,蘇英豪,300000,1020508
3016,54319593,利祥應材科技有限公司,臺北市信義區光復南路521號7樓之2,許景翔,1000000,1020508
3017,54319600,禾榮茂股份有限公司,臺北市大安區信義路4段6號11樓之6,王玲,1000000,1020508
3018,54319616,鼎岳保全股份有限公司,臺北市文山區羅斯福路5段211巷24號1樓,吳俊彥,40000000,1020508
3019,54319622,翠凡詩國際有限公司,臺北市松山區南京東路4段52巷1號,黃唐詩庭,1000000,1020508
3020,54319637,痞客汽車美容有限公司,臺北市萬華區永福街42號,林峰慶,500000,1020508
3021,54319643,海信資產管理股份有限公司,臺北市中正區寶慶路37號8樓,楊忠雄,400000,1020508
3022,54319658,創鋒國際有限公司,臺北市中正區信義路2段177號4樓,吳珮甄,7500000,1020508
3023,54319664,安特數位有限公司,臺北市大安區復興南路1段380號2樓之3,趙振宏,2000000,1020508
3024,54319670,鑫潤二輪有限公司,臺北市松山區八德路4段311號1樓,張楨彬,2000000,1020508
3025,54319685,舜磐創新有限公司,臺北市中山區敬業三路162巷24號,詹德騫,2000000,1020508
3026,54319691,富特國際有限公司,臺北市中山區復興北路420號7樓,林詩盈,2645250,1020508
3027,54319708,羅蘭亞洲科技有限公司,臺北市內湖區新湖三路168號6樓之1,秋山敬,20000000,1020508
3028,54319714,瑋利國際有限公司,臺北市內湖區康樂街136巷15弄30號7樓之2,陳翠英,500000,1020508
3029,54319720,娜尹雅國際有限公司,臺北市中山區德惠街22號3樓,郭淑華,5000000,1020508
3030,54319735,金瓦城餐飲事業有限公司,臺北市中山區中山北路2段65巷30號,方敏燕,1000000,1020508
3031,54319756,妹妹娃娃多媒體有限公司,臺北市大安區羅斯福路3段125號11樓之5,梁妍熙,100000,1020508
3032,54319762,永捷醫療器材有限公司,臺北市中正區中華路2段75巷1弄29號,謝喻晶,1100000,1020508
3033,54319778,鈺淳有限公司,臺北市北投區北投路2段11號4樓之5,蘇燕德,1000000,1020508
3034,54319783,構立有限公司,臺北市大同區歸綏街209號3樓之1,藍建陣,500000,1020508
3035,54319799,艾得富國際開發有限公司,臺北市內湖區行忠路30號7樓,林育杰,1000000,1020508
3036,54319806,湧銓有限公司,臺北市大同區華陰街227巷7號,吳偉明,3000000,1020508
3037,54319812,安琦亞美容有限公司,臺北市大安區忠孝東路4段216巷16號5樓之7,蔡佳樺,1000000,1020508
3038,54319828,東一室內裝修有限公司,臺北市中正區羅斯福路3段100號3樓之9,馬武成,1000000,1020508
3039,54319833,直決顧問有限公司,臺北市士林區中山北路6段212之2號9樓,黃琦翰,100000,1020508
3040,54319849,優多利流通事業有限公司,臺北市文山區萬安街72號6樓之1,李政憲,3000000,1020508
3041,54319854,維靚國際有限公司,臺北市內湖區成功路4段41巷6號,施靜芬,350000,1020508
3042,54319860,三麗投資股份有限公司,臺北市中山區南京東路2段96號8樓,王雅,120000000,1020508
3043,54319876,理臨智權管理顧問有限公司,臺北市大安區復興南路1段126巷1號2樓之11,林宏宇,300000,1020508
3044,54319881,明晟資訊股份有限公司,臺北市信義區松智路1號11樓,葉義民(Emmanuel Yip),200000,1020508
3045,54319897,惠好資產管理顧問股份有限公司,臺北市內湖區基湖路1號2樓,林惠美,10000000,1020509
3046,54319904,連成不動產事業有限公司,臺北市南港區忠孝東路6段6號9樓之7,陳台卿,1000000,1020508
3047,54319910,凱昇資訊管理顧問有限公司,臺北市松山區東興路28號15樓,洪杰,2000000,1020508
3048,54319926,緣祥禮儀有限公司,臺北市信義區光復南路525號6樓之6,侯彰明,500000,1020508
3049,54319931,十分之一電影製作有限公司,臺北市內湖區港墘路109之1號3樓,吳德元,1000000,1020508
3050,54319947,恭立有限公司,臺北市中山區松江路42號10樓之9,駱弘恭,200000,1020508
3051,54319952,新立瑪實業股份有限公司,臺北市中山區南京東路3段201號3樓,陳錫鈿,5000000,1020508
3052,54319968,艾美特企業有限公司,臺北市松山區民生東路5段206號4樓之2,陳曉雲,588888,1020508
3053,54319974,恩泉照明科技有限公司,臺北市萬華區西園路2段155之1號1樓,許澄宇,2000000,1020508
3054,54319989,景源管理顧問有限公司,臺北市大安區敦化南路2段164號11樓之3,盧伯誠,500000,1020508
3055,54319995,龍泰科技有限公司,臺北市中正區忠孝西路1段50號14樓之20、14樓之22,王翔毅,1500000,1020508
3056,54320000,宏權資產管理有限公司,臺北市信義區基隆路2段189號16樓,許宗權,5000000,1020508
3057,54320016,全方位生物系統科技股份有限公司,臺北市中山區復興北路48號3樓,常蘭陽,2000000,1020508
3058,54320022,群英創業投資管理顧問股份有限公司,臺北市大安區信義路4段281號6樓,賴永隆,18000000,1020508
3059,54320037,佳濱投資股份有限公司,臺北市內湖區堤頂大道2段501號,鄭健民,20000000,1020508
3060,54320043,亦頡綾有限公司,臺北市北投區中和街453號1樓,陳泰元,1000000,1020509
3061,54320058,亞力克斯有限公司,臺北市中正區館前路65號11樓,陳嘉輝,500000,1020508
3062,54320064,穎昇企業有限公司,臺北市中山區南京東路2段76號4樓,王亭皓,50000,1020509
3063,54320070,普憲企業有限公司,臺北市中正區中華路1段59號7樓,陳嘉輝,500000,1020508
3064,54320085,瀚庭數位有限公司,臺北市北投區吉利街122巷6號4樓,阮崧庭,500000,1020508
3065,54320091,微音符有限公司,臺北市士林區承德路4段29之1號1樓,張雅筑,2000000,1020509
3066,54320120,台灣雅麗娜股份有限公司,臺北市中山區南京東路2段137號14樓,Allen Artiss,5000000,1020509
3067,54320135,來星國際創意有限公司,臺北市大安區延吉街131巷2弄7號,張玉仁,200000,1020509
3068,54320141,肯林恩工程股份有限公司,臺北市南港區重陽路158號,陳漢廣,10000000,1020509
3069,54320156,馬拉巴栗國際有限公司,臺北市中山區長春路232號3樓,李宏茂,250000,1020509
3070,54320162,瑾瑜股份有限公司,臺北市中正區館前路26號10樓,鍾瓊亮,20000000,1020509
3071,54320183,匯安投資有限公司,臺北市士林區至善路2段190號4樓,陳熙蕙,5000000,1020510
3072,54320199,鑫德商貿股份有限公司,臺北市信義區信義路5段150巷2號15樓,陳明智,1500000,1020509
3073,54320206,博研股份有限公司,臺北市中正區新生南路1段160巷18之1號1樓,盧駿義,10000000,1020509
3074,54320212,永旭房屋有限公司,臺北市內湖區洲子街100號10樓,鄭紫晴,1000000,1020509
3075,54320228,開太投資股份有限公司,臺北市大安區東豐街7號4樓之2,鄭錫華,5000000,1020509
3076,54320249,為紀國際有限公司,臺北市大安區忠孝東路3段303號6樓之3,東山明憲,642664,1020509
3077,54320254,追求卓越股份有限公司,臺北市大安區敦化南路1段190巷18號,龔明湘,8000000,1020509
3078,54320260,偶爾吃素餐飲有限公司,臺北市內湖區新湖一路157號1樓,黃國棟,2000000,1020509
3079,54320276,元鼎電腦有限公司,臺北市中正區八德路1段43巷24號2樓,王明智,3000000,1020509
3080,54320281,曼尼資訊有限公司,臺北市大安區忠孝東路4段221號12樓,劉偉翔,1000000,1020509
3081,54320297,檜樂能量實業有限公司,臺北市內湖區環山路1段136巷18弄13號1樓,鄭欣宜,580000,1020509
3082,54320304,禾礎國際設計諮詢顧問有限公司,臺北市信義區松仁路228巷7弄2號1樓,楊國隆,1000000,1020509
3083,54320310,源創廣告製作有限公司,臺北市松山區復興北路369號4樓,邱禹辰,1000000,1020509
3084,54320326,騰顥資產管理股份有限公司,臺北市中山區民權東路2段146號3樓,廖承中,500000,1020509
3085,54320331,奇邑整合行銷有限公司,臺北市內湖區民權東路6段180巷42弄8號,吳珍珍,5500000,1020509
3086,54320347,坤昇整合行銷股份有限公司,臺北市中山區中山北路3段58號6樓,林進東,2000000,1020509
3087,54320352,光宇創新有限公司,臺北市大安區瑞安街244巷55號1樓,周三軍,5000000,1020509
3088,54320368,瑞陞生技股份有限公司,臺北市信義區基隆路1段155號7樓,林穎男,1000000,1020509
3089,54320374,捷穩國際貿易有限公司,臺北市信義區仁愛路4段452巷16號1樓,陳柏宇,10000000,1020509
3090,54320389,燦燿工程有限公司,臺北市信義區仁愛路4段452巷16號1樓,陳宇,5000000,1020509
3091,54320395,滴水穿石有限公司,臺北市中正區襄陽路3號10樓,廖于清,200000,1020510
3092,54320402,安耀達實業有限公司,臺北市中山區南京東路3段201號3樓,郭育安,1000000,1020509
3093,54320418,銘海國際有限公司,臺北市大安區忠孝東路4段169號11樓之1,劉宗銘,1000000,1020509
3094,54320424,威邑設計股份有限公司,臺北市大安區忠孝東路4段221號12樓,陳建廷,3000000,1020510
3095,54320439,醇韻食品有限公司,臺北市大安區敦化南路2段46號3樓,翁偉哲,1000000,1020509
3096,54320450,晨晞坊國際家居有限公司,臺北市大安區安和路2段5號3樓之3,楊錦華,3000000,1020509
3097,54320466,有成投資有限公司,臺北市大安區復興南路1段66號3樓,洪丁南,500000,1020510
3098,54320472,台灣國際敏捷資訊科技有限公司,臺北市中正區和平西路1段59號9樓之21,陳淑伶,100000,1020509
3099,54320487,星星堆滿天有限公司,臺北市大安區忠孝東路4段169號11樓之1,賴品任,200000,1020509
3100,54320493,學映文化事業有限公司,臺北市中山區天津街65號5樓,敬智輝,1200000,1020509
3101,54320509,力廣系統科技有限公司,臺北市北投區三合街2段428號12樓,林纘明,5000000,1020509
3102,54320521,明高殿有限公司,臺北市大安區和平東路3段109號2樓之1,吳育成,100000,1020509
3103,54320536,達鴻投資有限公司,臺北市內湖區民權東路6段109號3樓之2,莊政儒,1000000,1020509
3104,54320542,躍達投資有限公司,臺北市內湖區民權東路6段109號3樓之2,詹月媚,1000000,1020509
3105,54320557,莊曜投資有限公司,臺北市內湖區民權東路6段109號3樓之2,莊文欽,1000000,1020509
3106,54320563,丞盈投資有限公司,臺北市內湖區民權東路6段109號3樓之2,莊芝寧,1000000,1020509
3107,54320579,帝拿實業有限公司,臺北市大安區和平東路2段42號4樓之2,楊植鈞,5000000,1020509
3108,54320584,沙瑪資產管理股份有限公司,臺北市信義區松仁路36號8樓,賴紹武,2500000,1020509
3109,54320590,東方明珠國際有限公司,臺北市文山區景興路42巷2弄5號4樓,黃煜坤,3000000,1020509
3110,54320607,世盟興業開發有限公司,臺北市中山區松江路71號8樓,陳龍水,20000000,1020509
3111,54320613,就是音樂國際有限公司,臺北市信義區忠孝東路5段372巷27弄69號1樓,吳速玲,100000,1020509
3112,54320629,台灣鼎奕昌股份有限公司,臺北市大安區信義路4段233號3樓之1,李宗,1000000,1020509
3113,54320634,欣宸有限公司,臺北市中山區中山北路1段105巷3號7樓之1,李敏琪,1000000,1020509
3114,54320640,台北黎明科技發展有限公司,臺北市信義區基隆路1段176號13樓,林佳慶,10000000,1020509
3115,54320655,安成資產管理有限公司,臺北市中山區南京東路3段101號4樓,許展昇,100000,1020509
3116,54320677,震亞工業有限公司,臺北市信義區基隆路1段155號11樓之5,張尊豪,300000,1020510
3117,54320682,崧鑫科技有限公司,臺北市大安區忠孝東路4段221號12樓,楊健司,400000,1020510
3118,54320698,昕芳有限公司,臺北市萬華區德昌街185巷12弄39號1樓,黃昶閔,150000,1020510
3119,54320705,鴻威國際遊艇開發事業股份有限公司,臺北市大同區市民大道1段209號10樓之1,于凱銘,1000000,1020510
3120,54320711,聚合發資產管理股份有限公司,臺北市大同區承德路1段17號10樓之9,張麗霞,5000000,1020510
3121,54320732,匯金初有限公司,臺北市大同區涼州街2號13樓之8,陳怡如,500000,1020510
3122,54320748,萬豪開發有限公司,臺北市大安區新生南路1段139巷2號3樓,楊育彰,10000000,1020510
3123,54320753,波克城市網路科技股份有限公司,臺北市內湖區民權東路6段90巷25弄24號,陳永松,5000000,1020510
3124,54320769,築匠建設開發股份有限公司,臺北市大安區仁愛路4段447號2樓,何國泓,1280000,1020510
3125,54320775,寶威有限公司,臺北市信義區忠孝東路5段1號12樓,張威威,300000,1020510
3126,54320780,連丞國際有限公司,臺北市大安區信義路3段105號8樓之6,陳修賢,300000,1020510
3127,54320796,邁思特宏國際有限公司,臺北市大安區和平東路3段48之6號1樓,鄧曉琴,1000000,1020510
3128,54320803,鵬渤國際有限公司,臺北市內湖區港墘路26巷13之1號5樓,石企展,2000000,1020510
3129,54320819,糰屋有限公司,臺北市松山區敦化北路153之1號,林宸德,500000,1020510
3130,54320825,和陞建設股份有限公司,臺北市信義區莊敬路423巷7弄17號,張顥學,10000000,1020510
3131,54320830,津鼎電子有限公司,臺北市士林區忠誠路1段100巷15弄6號3樓,黃鈺超,2000000,1020510
3132,54320846,佑民顧問有限公司,臺北市中山區中山北路3段30號4樓之5,葉又銘,1000000,1020510
3133,54320851,茂誠有限公司,臺北市內湖區民權東路6段272號7樓,張捷彥,250000,1020510
3134,54320867,台灣日新類望股份有限公司,臺北市內湖區基湖路10巷57號4樓,馬場宗太呂,7000000,1020513
3135,54320873,新民文教事業有限公司,臺北市萬華區西寧南路279號,吳旭民,1000000,1020510
3136,54320888,杰德洋行有限公司,臺北市士林區中正路187巷27號,林長杰,1500000,1020510
3137,54320901,好福食研有限公司,臺北市北投區中和街398巷5弄2號3樓之10,林承顯,300000,1020510
3138,54320917,鷹潭博物館有限公司,臺北市大安區安和路1段112巷7號地下,桂元貞,1000000,1020510
3139,54320923,台灣螺特股份有限公司,臺北市大安區忠孝東路4段162號10樓之2,Chong Tak Joon,1988000,1020513
3140,54320938,飛騰管理顧問有限公司,臺北市中山區松江路283號5樓,吳素楨,500000,1020510
3141,54320959,鳳梨投資有限公司,臺北市士林區基河路132號15樓之1,柯良姿,5000000,1020510
3142,54320965,鋅渼有限公司,臺北市信義區虎林街132巷51號3樓,周芷妤,250000,1020513
3143,54320971,澧得主題樂園開發股份有限公司,臺北市信義區基隆路1段159號18樓之2,字維新,50000000,1020510
3144,54320986,圓澤科技有限公司,臺北市信義區吳興街220巷73弄10號3樓,王彩鳳,1000000,1020510
3145,54320992,昶慶石材有限公司,臺北市內湖區瑞光路578號8樓,王志慶,2000000,1020510
3146,54321009,喜客屋有限公司,臺北市中正區南昌路1段155號1樓,曾世宏,4000000,1020513
3147,54321015,四塊玉文創有限公司,臺北市大安區安和路2段213號2樓之2,程顯灝,3000000,1020510
3148,54321021,群萃公關顧問股份有限公司,臺北市信義區東興路57號7樓,孔誠志,1000000,1020510
3149,54321036,崑祥工程有限公司,臺北市中正區重慶南路3段42之2號,梁富釧,1000000,1020510
3150,54321042,長英詮有限公司,臺北市文山區辛亥路4段77巷92弄11號13樓之6,章依靈,500000,1020510
3151,54321057,弋動國際股份有限公司,臺北市中正區許昌街42-1號10樓,呂紹銘,300000,1020510
3152,54321063,拾酒苑有限公司,臺北市大安區仁愛路3段5巷3之2號,苑慈祐,500000,1020510
3153,54321079,藝符設計有限公司,臺北市信義區光復南路133號,李建國,1000000,1020510
3154,54321084,京王品餐飲股份有限公司,臺北市中正區衡陽路51號11樓之1(218室),邱瑞福,500000,1020510
3155,54321090,必播家園有限公司,臺北市中正區廈門街113巷12之5號4樓,周振中,300000,1020510
3156,54321107,菫花花藝設計有限公司,臺北市大安區延吉街171號5樓,嶺貴子,500000,1020510
3157,54321113,和而不同創意國際有限公司,臺北市內湖區南京東路6段200之5號2樓,謝昇祐,2000000,1020510
3158,54321129,加和富國際貿易有限公司,臺北市松山區南京東路4段120巷29弄22號,盧芝吟,2000000,1020513
3159,54321134,杭宇投資有限公司,臺北市信義區永吉街181號6樓之1,林文正,21000000,1020513
3160,54321140,羿宏工程有限公司,臺北市松山區南京東路3段305號5樓,林接宏,5000000,1020513
3161,54321155,欣皓資訊有限公司,臺北市信義區中坡南路84之1號,盧文欣,3000000,1020513
3162,54321161,曜澤企業有限公司,臺北市中山區遼寧街201巷28號,姜家文,1000000,1020513
3163,54321177,煇弘科技有限公司,臺北市內湖區陽光街345巷12號6樓,何鈺瑩,5000000,1020513
3164,54321182,鑫宏國際企業有限公司,臺北市中山區民權東路1段58巷5號1樓,戴秀琴,300000,1020513
3165,54321198,軒沛食品有限公司,臺北市大同區赤峰街47巷23號1樓,陳春夏,3000000,1020513
3166,54321205,復康小客車租賃有限公司,臺北市大同區赤峰街47巷20號2樓,張兆宜,5000000,1020513
3167,54321211,晶赫數位行銷有限公司,臺北市內湖區洲子街80號9樓,黃穎臻,1000000,1020510
3168,54321227,台灣迪保隆國際有限公司,臺北市中山區復興北路48號3樓,楊文儀,3000000,1020513
3169,54321232,台灣立力科股份有限公司,臺北市松山區民生東路3段156號11樓,河合順,10000000,1020514
3170,54321248,欣春建設股份有限公司,臺北市士林區中山北路6段88號7樓,傅鴻傑,21000000,1020513
3171,54321253,昆宏國際股份有限公司,臺北市松山區慶城街24號5樓,永慶,5000000,1020513
3172,54321269,席委亞國際貿易有限公司,臺北市大同區承德路1段68號4樓,胡錫欽,500000,1020513
3173,54321275,忠泰長虹開發股份有限公司,臺北市中山區復興南路1段36-10號9樓,李彥良,100000000,1020513
3174,54321296,鶴雅國際有限公司,臺北市中山區龍江路96號1樓、地下室,曾碧紋,3000000,1020509
3175,54321303,海豚灣國際文教事業股份有限公司,臺北市松山區八德路2段358號8樓,張家豪,500000,1020513
3176,54321319,宜家人力仲介有限公司,臺北市松山區八德路3段181號2樓,劉俊賢,5000000,1020513
3177,54321325,禾詩股份有限公司,臺北市大安區忠孝東路4段289號10樓之5,李宛諭,3000000,1020513
3178,54321330,瀚絡娛樂國際有限公司,臺北市信義區嘉興街175巷2弄16號1樓,林冠伶,1000000,1020513
3179,54321346,創思照明科技有限公司,臺北市松山區南京東路4段51之2號5樓,吳聲俊,2000000,1020513
3180,54321351,冠軍軸承有限公司,臺北市大同區重慶北路3段248號2樓,馮安生,5000000,1020513
3181,54321367,達波奇企業有限公司,臺北市信義區莊敬路208號1樓,莊惠珍,1000000,1020513
3182,54321373,唐永投資有限公司,臺北市大安區復興南路1段66號3樓,賴秀惠,500000,1020513
3183,54321388,豐顥興業有限公司,臺北市信義區信安街66號,藍健育,1000000,1020508
3184,54321394,康世褔醫材股份有限公司,臺北市北投區中和街256號1樓,賴家瑜,7500000,1020513
3185,54321401,釩鏵有限公司,臺北市內湖區金龍路47巷21號2樓,陳秀華,2000000,1020513
3186,54321417,創新整合彩藝有限公司,臺北市文山區保儀路119巷5號2樓,張瓊今,1000000,1020513
3187,54321423,佑希股份有限公司,臺北市松山區南京東路3段285號7樓,張芊蒂,1000000,1020513
3188,54321438,台灣曼氏有限公司,臺北市中山區長春路378號6樓,鄭韓非,500000,1020513
3189,54321459,聯邦應用基因有限公司,臺北市松山區民生東路4段54號7樓,謝宜恬,500000,1020513
3190,54321465,中電開發股份有限公司,臺北市中正區忠孝東路2段9號4樓,周麗真,300000000,1020513
3191,54321471,瑄境設計有限公司,臺北市大安區安和路1段16號3樓,蔡珮瑄,1500000,1020513
3192,54321486,倢陞實業有限公司,臺北市中山區民生東路2段174號9樓,蕭凱元,500000,1020513
3193,54321492,中文美苑有限公司,臺北市大安區光復南路330號,陳俐伶,700000,1020513
3194,54321508,寶龍有限公司,臺北市大安區忠孝東路4段2號11樓之8,馬尼霆,500000,1020513
3195,54321514,磐石精密有限公司,臺北市中正區南陽街13號9樓,王嘉蘭,1000000,1020513
3196,54321520,金饌餐飲顧問有限公司,臺北市中山區南京東路2段69號2樓,陳開紀,1000000,1020513
3197,54321535,朝耀建設有限公司,臺北市內湖區內湖路1段415號,陳錦城,10000000,1020513
3198,54321541,建泓開發股份有限公司,臺北市松山區復興北路191號8樓,黃興泉,10000000,1020513
3199,54321556,鵬鐽設計工程有限公司,臺北市大安區潮州街84號,戴嘉良,300000,1020513
3200,54321562,昱晟能源科技有限公司,臺北市大安區潮州街84號,黃國維,500000,1020513
3201,54321578,宏冠有限公司,臺北市北投區溫泉路73巷5號地下1樓之1,李國榕,200000,1020514
3202,54321583,齊飛系統股份有限公司,臺北市大安區敦化南路2段216號27樓之1,黃偉國,3000000,1020514
3203,54321599,愛丁斯坦投資有限公司,臺北市大安區敦化南路2段216號27樓之1,黃偉國,5000000,1020514
3204,54321606,大栔娛樂有限公司,臺北市文山區興隆路2段217巷8之11號9樓,黃頤,1000000,1020514
3205,54321612,岡井設計有限公司,臺北市大同區南京西路41號5樓之9,岡井紀雄,3000000,1020514
3206,54321628,長柏企業有限公司,臺北市中山區建國北路2段151巷6-1號13樓,張集曲,1000000,1020514
3207,54321633,艾玩天地互動娛樂科技股份有限公司,臺北市中正區衡陽路51號10樓之17,蕭士仁,1000000,1020514
3208,54321649,皮可洛帕克有限公司,臺北市大安區通化街184巷1號,洪喬偉,1000000,1020514
3209,54321660,妍碩國際股份有限公司,臺北市松山區南京東路4段130號10樓,黃思翰,400000,1020514
3210,54321676,鈕祜祿氏有限公司,臺北市大安區忠孝東路4段216巷32弄2號7樓,鈕承澤,13320000,1020514
3211,54321681,頡利國際有限公司,臺北市大安區信義路4段296號7樓之7,江姿靚,300000,1020514
3212,54321697,震泰行動通信股份有限公司,臺北市大同區西寧北路25號7樓,周榮南,5000000,1020514
3213,54321704,俊一研發有限公司,臺北市信義區光復南路495號(R839),洪俊哲,100000,1020514
3214,54321710,超時空樂活有限公司,臺北市信義區莊敬路289巷5弄20號3樓,吳竹莉,500000,1020514
3215,54321726,小資凱安有限公司,臺北市大安區大安路1段63號1樓,吳秋芬,250000,1020514
3216,54321731,野火娛樂製作有限公司,臺北市大安區忠孝東路4段221號12樓,楊梅容,1200000,1020514
3217,54321747,本我攝影有限公司,臺北市中正區重慶南路1段57號4樓之7,陳秋良,500000,1020514
3218,54321752,薇恩有限公司,臺北市萬華區武昌街2段52號,盧怡廷,200000,1020514
3219,54321768,敦福開發有限公司,臺北市內湖區星雲街161巷10號,吳昌福,5000000,1020514
3220,54321774,安鑠企業管理顧問有限公司,臺北市大安區復興南路1段70號2樓之2,洪明甫,500000,1020515
3221,54321789,日月五角堂有限公司,臺北市萬華區昆明街117、119、117之1、119之1、117之2、119之2、117之3、119之3、117之4、119之4、117之5、119之5、117之6、119之6,王嘉慶,3000000,1020514
3222,54321795,奇奕光有限公司,臺北市內湖區潭美街555號2樓,李黃花鈴,150000,1020514
3223,54321802,台北生活讀書新知三聯書店有限公司,臺北市中正區重慶南路1段99號7樓,王承惠,100000,1020514
3224,54321818,真記有限公司,臺北市信義區基隆路2段189號18樓之7,陳慶民,500000,1020514
3225,54321824,釧機科技有限公司,臺北市中山區錦州街353號5樓之1,吳騰飛,700000,1020514
3226,54321839,星銨有限公司,臺北市松山區南京東路3段287號10樓,劉思妤,200000,1020514
3227,54321845,寬寬設計整合有限公司,臺北市北投區永興路1段32巷1弄4號2樓,薛凱仁,1000000,1020514
3228,54321850,晶皇殿有限公司,臺北市松山區基隆路1段36、38號,陳雅琴,1000000,1020514
3229,54321866,享利眼鏡有限公司,臺北市士林區忠義街113號1樓,林伯修,1200000,1020514
3230,54321872,同樂精神有限公司,臺北市中山區民生東路2段151號6樓,趙元同,1000000,1020514
3231,54321893,台灣三花日式料理股份有限公司,臺北市中山區建國北路2段9之2號1樓,石福安,18000000,1020514
3232,54321900,權之助企劃有限公司,臺北市內湖區內湖路1段316號12樓之1,赤羽靖宏(AKAHANE YASUHIRO),2000000,1020514
3233,54321916,怡宸國際股份有限公司,臺北市信義區基隆路1段141號3樓之1,林宜標,500000,1020514
3234,54321922,分享互動股份有限公司,臺北市大安區新生南路1段161巷9號1樓,蘇麗萍,10000000,1020515
3235,54321937,蕊比有限公司,臺北市松山區南京東路3段285號7樓,簡欣玫,40000,1020514
3236,54321943,昇揚空調工程有限公司,臺北市北投區大業路286號1樓,張元泉,2000000,1020514
3237,54321958,艾科斯科技有限公司,臺北市中山區伊通街125巷16號1樓,陳天爵,1500000,1020514
3238,54321964,倫奇在線科技有限公司,臺北市大安區光復南路102號8樓,黃郁文,500000,1020514
3239,54321970,玩味中國股份有限公司,臺北市中山區復興北路420號7樓,游鎗,800000,1020514
3240,54321985,亞洲酷旅股份有限公司,臺北市萬華區成都路81號12樓之23,張大偉,11880000,1020514
3241,54321991,早安健康股份有限公司,臺北市大安區光復南路102號9樓,林文玲,5500000,1020514
3242,54322008,東京房屋有限公司,臺北市大安區光復南路102號8樓,梁淑惠,200000,1020515
3243,54322014,芙夏演藝經紀有限公司,臺北市信義區忠孝東路5段1之1號8樓,劉宇凡,500000,1020515
3244,54322035,瀚亞資產管理顧問有限公司,臺北市松山區復興北路1號14樓之2,陳明輝,3000000,1020515
3245,54322041,鼎閣有限公司,臺北市松山區南京東路5段66巷12弄3號1樓,張政,1000000,1020515
3246,54322056,欣志有限公司,臺北市信義區吳興街118巷17號1樓,黃鈺雯,1500000,1020515
3247,54322062,信齊股份有限公司,臺北市大同區民權西路106號3樓之1,鄭黃瓊玉,3000000,1020515
3248,54322078,七福股份有限公司,臺北市大安區忠孝東路4段107號12樓之6,木下智雄,3000000,1020515
3249,54322099,樂拓股份有限公司,臺北市中山區松江路274號4樓,張念平,6000000,1020515
3250,54322106,范達投資股份有限公司,臺北市大安區新生南路3段88號3樓之3,楊清智,3000000,1020515
3251,54322112,緣品顧問有限公司,臺北市中山區南京東路1段100號6樓,馮凱,500000,1020515
3252,54322128,大和股份有限公司,臺北市信義區忠孝東路4段500號1樓,李忠信,6000000,1020515
3253,54322133,御展咖創意整合有限公司,臺北市大安區安居街8巷15號,李先恆,1000000,1020515
